sample_id,channel,bucket,review_reason,event_count,source_file,segment_start,segment_end,png_path,npz_path
loc_0000362,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,4.000000,6.000000,ns/single/loc_0000362.png,samples/loc_0000362.npz
loc_0000361,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,2.000000,4.000000,ns/single/loc_0000361.png,samples/loc_0000361.npz
loc_0003920,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,40.000000,42.000000,ns/single/loc_0003920.png,samples/loc_0003920.npz
loc_0003913,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,26.000000,28.000000,ns/single/loc_0003913.png,samples/loc_0003913.npz
loc_0003900,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,0.000000,2.000000,ns/single/loc_0003900.png,samples/loc_0003900.npz
loc_0003568,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,56.000000,58.000000,ns/single/loc_0003568.png,samples/loc_0003568.npz
loc_0003565,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,50.000000,52.000000,ns/single/loc_0003565.png,samples/loc_0003565.npz
loc_0003558,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,36.000000,38.000000,ns/single/loc_0003558.png,samples/loc_0003558.npz
loc_0003556,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,32.000000,34.000000,ns/single/loc_0003556.png,samples/loc_0003556.npz
loc_0003555,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,30.000000,32.000000,ns/single/loc_0003555.png,samples/loc_0003555.npz
loc_0003550,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,20.000000,22.000000,ns/single/loc_0003550.png,samples/loc_0003550.npz
loc_0003545,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,10.000000,12.000000,ns/single/loc_0003545.png,samples/loc_0003545.npz
loc_0003544,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.31.00.bin,8.000000,10.000000,ns/single/loc_0003544.png,samples/loc_0003544.npz
loc_0001521,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,42.000000,44.000000,ns/single/loc_0001521.png,samples/loc_0001521.npz
loc_0001518,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,36.000000,38.000000,ns/single/loc_0001518.png,samples/loc_0001518.npz
loc_0001516,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,32.000000,34.000000,ns/single/loc_0001516.png,samples/loc_0001516.npz
loc_0001512,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,24.000000,26.000000,ns/single/loc_0001512.png,samples/loc_0001512.npz
loc_0001508,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,16.000000,18.000000,ns/single/loc_0001508.png,samples/loc_0001508.npz
loc_0001504,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.57.00.bin,8.000000,10.000000,ns/single/loc_0001504.png,samples/loc_0001504.npz
loc_0002187,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.08.00.bin,54.000000,56.000000,ns/single/loc_0002187.png,samples/loc_0002187.npz
loc_0002185,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.08.00.bin,50.000000,52.000000,ns/single/loc_0002185.png,samples/loc_0002185.npz
loc_0002179,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.08.00.bin,38.000000,40.000000,ns/single/loc_0002179.png,samples/loc_0002179.npz
loc_0002172,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.08.00.bin,24.000000,26.000000,ns/single/loc_0002172.png,samples/loc_0002172.npz
loc_0000310,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,20.000000,22.000000,ns/single/loc_0000310.png,samples/loc_0000310.npz
loc_0000309,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,18.000000,20.000000,ns/single/loc_0000309.png,samples/loc_0000309.npz
loc_0000306,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,12.000000,14.000000,ns/single/loc_0000306.png,samples/loc_0000306.npz
loc_0000303,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,6.000000,8.000000,ns/single/loc_0000303.png,samples/loc_0000303.npz
loc_0000302,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,4.000000,6.000000,ns/single/loc_0000302.png,samples/loc_0000302.npz
loc_0000301,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.37.00.bin,2.000000,4.000000,ns/single/loc_0000301.png,samples/loc_0000301.npz
loc_0002609,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.15.00.bin,58.000000,60.000000,ns/single/loc_0002609.png,samples/loc_0002609.npz
loc_0002606,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.15.00.bin,52.000000,54.000000,ns/single/loc_0002606.png,samples/loc_0002606.npz
loc_0002604,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.15.00.bin,48.000000,50.000000,ns/single/loc_0002604.png,samples/loc_0002604.npz
loc_0002596,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.15.00.bin,32.000000,34.000000,ns/single/loc_0002596.png,samples/loc_0002596.npz
loc_0002591,ns,single,active_single_model_error_source,1,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.15.00.bin,22.000000,24.000000,ns/single/loc_0002591.png,samples/loc_0002591.npz
loc_0001048,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,56.000000,58.000000,ns/few/loc_0001048.png,samples/loc_0001048.npz
loc_0001045,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,50.000000,52.000000,ns/few/loc_0001045.png,samples/loc_0001045.npz
loc_0001043,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,46.000000,48.000000,ns/few/loc_0001043.png,samples/loc_0001043.npz
loc_0001041,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,42.000000,44.000000,ns/few/loc_0001041.png,samples/loc_0001041.npz
loc_0001039,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,38.000000,40.000000,ns/few/loc_0001039.png,samples/loc_0001039.npz
loc_0001038,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,36.000000,38.000000,ns/few/loc_0001038.png,samples/loc_0001038.npz
loc_0001029,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,18.000000,20.000000,ns/few/loc_0001029.png,samples/loc_0001029.npz
loc_0001026,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,12.000000,14.000000,ns/few/loc_0001026.png,samples/loc_0001026.npz
loc_0001025,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.49.00.bin,10.000000,12.000000,ns/few/loc_0001025.png,samples/loc_0001025.npz
loc_0000389,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,58.000000,60.000000,ns/few/loc_0000389.png,samples/loc_0000389.npz
loc_0000388,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,56.000000,58.000000,ns/few/loc_0000388.png,samples/loc_0000388.npz
loc_0000384,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,48.000000,50.000000,ns/few/loc_0000384.png,samples/loc_0000384.npz
loc_0000383,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,46.000000,48.000000,ns/few/loc_0000383.png,samples/loc_0000383.npz
loc_0000380,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,40.000000,42.000000,ns/few/loc_0000380.png,samples/loc_0000380.npz
loc_0000375,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,30.000000,32.000000,ns/few/loc_0000375.png,samples/loc_0000375.npz
loc_0000370,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,20.000000,22.000000,ns/few/loc_0000370.png,samples/loc_0000370.npz
loc_0000365,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,10.000000,12.000000,ns/few/loc_0000365.png,samples/loc_0000365.npz
loc_0000360,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.38.00.bin,0.000000,2.000000,ns/few/loc_0000360.png,samples/loc_0000360.npz
loc_0003928,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,56.000000,58.000000,ns/few/loc_0003928.png,samples/loc_0003928.npz
loc_0003925,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,50.000000,52.000000,ns/few/loc_0003925.png,samples/loc_0003925.npz
loc_0003922,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,44.000000,46.000000,ns/few/loc_0003922.png,samples/loc_0003922.npz
loc_0003921,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,42.000000,44.000000,ns/few/loc_0003921.png,samples/loc_0003921.npz
loc_0003915,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,30.000000,32.000000,ns/few/loc_0003915.png,samples/loc_0003915.npz
loc_0003914,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,28.000000,30.000000,ns/few/loc_0003914.png,samples/loc_0003914.npz
loc_0003912,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,24.000000,26.000000,ns/few/loc_0003912.png,samples/loc_0003912.npz
loc_0003911,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,22.000000,24.000000,ns/few/loc_0003911.png,samples/loc_0003911.npz
loc_0003910,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,20.000000,22.000000,ns/few/loc_0003910.png,samples/loc_0003910.npz
loc_0003909,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,18.000000,20.000000,ns/few/loc_0003909.png,samples/loc_0003909.npz
loc_0003908,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,16.000000,18.000000,ns/few/loc_0003908.png,samples/loc_0003908.npz
loc_0003906,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,12.000000,14.000000,ns/few/loc_0003906.png,samples/loc_0003906.npz
loc_0003905,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,10.000000,12.000000,ns/few/loc_0003905.png,samples/loc_0003905.npz
loc_0003904,ns,few,active_few_model_error_source,3,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,8.000000,10.000000,ns/few/loc_0003904.png,samples/loc_0003904.npz
loc_0003903,ns,few,active_few_model_error_source,2,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.37.00.bin,6.000000,8.000000,ns/few/loc_0003903.png,samples/loc_0003903.npz
